À¥Å÷ Á¦¸ñ,È¸Â÷ Á¦¸ñ,È¸Â÷,Á¶È¸¼ö,È¸Â÷º° º°Á¡,º°Á¡ Âü¿©ÀÎ¿ø¼ö,ÁÁ¾Æ¿ä¼ö,´ñ±Û¼ö,Á¤½Ä¿¬Àç,Á¶È¸¼ö ´ëºñ º°Á¡Âü¿©,Á¶È¸¼ö ´ëºñ ÁÁ¾Æ¿ä,´ñ±Û¼ö ´ëºñ ±àÁ¤´ñ±Û,´ñ±Û¼ö ´ëºñ ºÎÁ¤´ñ±Û,¿¡ÇÇ¼Òµå,¿È´Ï¹ö½º,½ºÅä¸®,ÀÏ»ó,°³±×,ÆÇÅ¸Áö,¾×¼Ç,µå¶ó¸¶,¼øÁ¤,°¨¼º,½º¸±·¯,½Ã´ë±Ø,½ºÆ÷Ã÷
ÁÁ¿î³¯,´Ù´Ï¿¤,5,152663,9.92,2075,937,70,0,13.59203,6.137702,41.42857143,1.428571429,1,0,0,1,1,0,0,0,0,0,0,0,0
º¢²É°ú ºÒ²É,0. ½ÃÀÛ,1,156305,9.87,1763,488,293,0,11.27923,3.122101,29.01023891,0,0,1,0,1,0,1,0,0,0,0,0,0,0
º¢²É°ú ºÒ²É,1. ÀÏ»óÀÌÁö,2,135233,9.89,1421,431,116,0,10.50779,3.187092,37.06896552,0,0,1,0,1,0,1,0,0,0,0,0,0,0
º¢²É°ú ºÒ²É,2. ½Å±âÇØ,3,94830,9.85,1093,391,61,0,11.525888,4.123168,36.06557377,1.639344262,0,1,0,1,0,1,0,0,0,0,0,0,0
º¢²É°ú ºÒ²É,3. ¸ð¸¦ ¼öµµ ÀÖÁö,4,83649,9.89,1659,386,65,0,19.832873,4.61452,43.07692308,0,0,1,0,1,0,1,0,0,0,0,0,0,0
º¢²É°ú ºÒ²É,4. ³Íµ¥,5,75462,9.87,995,354,58,0,13.185444,4.691103,34.48275862,0,0,1,0,1,0,1,0,0,0,0,0,0,0
³» ¿©µ¿»ýÀº ±Í¿©¿ö,1.»çÀÌÁÁÀº ³²¸Å,1,118125,8.08,1401,317,1043,0,11.860317,2.683598,16.68264621,1.150527325,1,0,0,1,0,1,0,0,0,0,0,0,0
³» ¿©µ¿»ýÀº ±Í¿©¿ö,2.ÈÞÀÏ ¿ÀÈÄ(1),2,106282,7.98,956,267,303,0,8.994938,2.512185,12.54125413,0.99009901,1,0,0,1,0,1,0,0,0,0,0,0,0
³» ¿©µ¿»ýÀº ±Í¿©¿ö,3.ÈÞÀÏ ¿ÀÈÄ(2),3,98601,7.87,912,228,510,0,9.249399,2.31235,20.39215686,0.784313725,1,0,0,1,0,1,0,0,0,0,0,0,0
³» ¿©µ¿»ýÀº ±Í¿©¿ö,4.ÇÏ±³±æ,4,95502,8.1,890,252,495,0,9.319177,2.638688,21.41414141,0.202020202,1,0,0,1,0,1,0,0,0,0,0,0,0
³» ¿©µ¿»ýÀº ±Í¿©¿ö,5.¿ÀÇØ,5,93554,7.75,685,237,207,0,7.321974,2.533296,23.67149758,0.483091787,1,0,0,1,0,1,0,0,0,0,0,0,0
³ªÀÌº£µð¾ß,:: 0 :: ÇÁ·Ñ·Î±×,1,122126,9.77,1511,473,178,0,12.372468,3.873049,28.65168539,1.123595506,0,0,1,0,0,1,1,0,0,0,0,0,0
³ªÀÌº£µð¾ß,:: 1 :: ÁúÇ³³ëµµ (1),2,107434,9.76,1385,341,273,0,12.891636,3.174042,18.68131868,1.465201465,0,0,1,0,0,1,1,0,0,0,0,0,0
³ªÀÌº£µð¾ß,:: 2 :: ÁúÇ³³ëµµ (2),3,74799,9.77,1246,305,230,0,16.657977,4.077595,15.65217391,0.434782609,0,0,1,0,0,1,1,0,0,0,0,0,0
³ªÀÌº£µð¾ß,:: 3 :: ÁúÇ³³ëµµ (3),4,66979,9.82,1151,286,173,0,17.184491,4.269995,23.12138728,0,0,0,1,0,0,1,1,0,0,0,0,0,0
³ªÀÌº£µð¾ß,:: 4 :: ÁúÇ³³ëµµ (4),5,66311,9.79,1148,304,129,0,17.312361,4.584458,24.80620155,1.550387597,0,0,1,0,0,1,1,0,0,0,0,0,0
³ªÀÇ ½ºÀ§Ä¡ ¸ÞÀÌÆ®,1È­,1,163909,9.83,860,1323,198,0,5.246814,8.071552,20.2020202,0.505050505,0,0,1,0,0,1,0,0,1,0,0,0,0
³ªÀÇ ½ºÀ§Ä¡ ¸ÞÀÌÆ®,2È­,2,115969,9.81,700,1026,102,0,6.036096,8.847192,45.09803922,0,0,0,1,0,0,1,0,0,1,0,0,0,0
³ªÀÇ ½ºÀ§Ä¡ ¸ÞÀÌÆ®,3È­,3,98208,9.87,809,904,108,0,8.237618,9.204953,47.22222222,0.925925926,0,0,1,0,0,1,0,0,1,0,0,0,0
³ªÀÇ ½ºÀ§Ä¡ ¸ÞÀÌÆ®,4È­,4,84689,9.79,543,810,93,0,6.411695,9.564406,16.12903226,0,0,0,1,0,0,1,0,0,1,0,0,0,0
³ªÀÇ ½ºÀ§Ä¡ ¸ÞÀÌÆ®,5È­,5,80094,9.82,588,753,56,0,7.341374,9.401453,46.42857143,0,0,0,1,0,0,1,0,0,1,0,0,0,0
ÀÌ°è¸®ÅÏÁî,001È­.,1,124513,9.82,511,268,110,0,4.103989,2.152386,29.09090909,2.727272727,0,0,1,0,1,1,0,0,0,0,0,0,0
ÀÌ°è¸®ÅÏÁî,002È­,2,93624,9.85,423,229,47,0,4.518072,2.445954,29.78723404,2.127659574,0,0,1,0,1,1,0,0,0,0,0,0,0
ÀÌ°è¸®ÅÏÁî,003È­,3,84898,9.84,402,221,62,0,4.735094,2.603124,29.03225806,4.838709677,0,0,1,0,1,1,0,0,0,0,0,0,0
ÀÌ°è¸®ÅÏÁî,004È­,4,80700,9.87,602,292,50,0,7.459727,3.61834,36,0,0,0,1,0,1,1,0,0,0,0,0,0,0
ÀÌ°è¸®ÅÏÁî,005È­,5,80332,9.88,400,203,47,0,4.979336,2.527013,36.17021277,2.127659574,0,0,1,0,1,1,0,0,0,0,0,0,0
½Ä¿å ·Î¸Ç½º,½ÃÀÛ,1,104860,9.73,164,81,21,0,1.56399,0.772459,9.523809524,0,0,0,1,1,0,0,0,0,1,0,0,0,0
½Ä¿å ·Î¸Ç½º,1È­,2,82335,9.65,132,56,12,0,1.603206,0.680148,16.66666667,0,0,0,1,1,0,0,0,0,1,0,0,0,0
½Ä¿å ·Î¸Ç½º,2È­,3,38601,9.79,130,47,21,0,3.367788,1.217585,38.0952381,0,0,0,1,1,0,0,0,0,1,0,0,0,0
½Ä¿å ·Î¸Ç½º,2017³â »õÇØ°¡ ¹à¾Ò½À´Ï´ç!,4,22116,9.53,75,38,6,0,3.39121,1.718213,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
½Ä¿å ·Î¸Ç½º,[¸®¸ÞÀÌÅ©] 1È­,5,106689,9.83,426,188,23,0,3.992914,1.762131,17.39130435,0,0,0,1,1,0,0,0,0,1,0,0,0,0
±×·¡µµ °°ÀÌ»ìÀÚ,ÀÔ¾çÇÒ ÁØºñ´Ü°è,1,159488,9.88,755,581,62,0,4.733898,3.642907,30.64516129,0,1,0,0,1,0,0,0,0,0,0,0,0,0
±×·¡µµ °°ÀÌ»ìÀÚ,ÀÌ¸§,2,134518,9.87,697,463,28,0,5.181463,3.441919,7.142857143,0,1,0,0,1,0,0,0,0,0,0,0,0,0
±×·¡µµ °°ÀÌ»ìÀÚ,Ã¹¸¸³²,3,127361,9.87,895,505,23,0,7.027269,3.965107,26.08695652,0,1,0,0,1,0,0,0,0,0,0,0,0,0
±×·¡µµ °°ÀÌ»ìÀÚ,¹¬Á÷,4,123049,9.9,721,485,40,0,5.859454,3.941519,47.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0
±×·¡µµ °°ÀÌ»ìÀÚ,¼û¹Ù²ÀÁú,5,120975,9.89,669,448,27,0,5.530068,3.703244,22.22222222,3.703703704,1,0,0,1,0,0,0,0,0,0,0,0,0
±âÇÁÆ®!,ÇÁ·Ñ·Î±×,1,126333,9.88,527,334,36,0,4.171515,2.643806,44.44444444,0,0,0,1,0,0,1,0,1,0,0,0,0,0
±âÇÁÆ®!,1È­,2,112826,9.9,463,301,20,0,4.103664,2.667825,25,0,0,0,1,0,0,1,0,1,0,0,0,0,0
±âÇÁÆ®!,2È­,3,97107,9.91,479,278,37,0,4.932703,2.862821,21.62162162,2.702702703,0,0,1,0,0,1,0,1,0,0,0,0,0
±âÇÁÆ®!,3È­,4,91365,9.89,467,262,21,0,5.111366,2.867619,19.04761905,0,0,0,1,0,0,1,0,1,0,0,0,0,0
±âÇÁÆ®!,4È­,5,85927,9.91,434,270,19,0,5.050799,3.142202,15.78947368,5.263157895,0,0,1,0,0,1,0,1,0,0,0,0,0
¿¡¸£³ªÅ©,1,1,129838,9.85,967,346,140,0,7.447743,2.664859,31.42857143,5.714285714,0,0,1,0,0,1,0,0,0,0,0,0,0
¿¡¸£³ªÅ©,2,2,91133,9.87,937,288,81,0,10.281676,3.160216,43.20987654,0,0,0,1,0,0,1,0,0,0,0,0,0,0
¿¡¸£³ªÅ©,3,3,84686,9.87,996,312,116,0,11.761094,3.684198,50.86206897,0.862068966,0,0,1,0,0,1,0,0,0,0,0,0,0
¿¡¸£³ªÅ©,4,4,80321,9.88,944,302,98,0,11.752842,3.759913,55.10204082,1.020408163,0,0,1,0,0,1,0,0,0,0,0,0,0
¿¡¸£³ªÅ©,5,5,80243,9.87,892,292,110,0,11.116234,3.638947,33.63636364,3.636363636,0,0,1,0,0,1,0,0,0,0,0,0,0
ÆÄºí(fable),°øÁöÀÔ´Ï´Ù.,1,72883,9.85,6721,973,1123,0,92.216292,13.350164,26.17987533,0.623330365,0,0,1,0,0,1,0,0,0,1,0,0,0
°³±¸¸®°øÁÖ,1È­,1,143345,9.85,597,265,53,0,4.164777,1.848687,22.64150943,1.886792453,0,0,1,0,0,1,0,0,1,0,0,0,0
°³±¸¸®°øÁÖ,2È­,2,105087,9.95,586,214,36,0,5.576332,2.036408,33.33333333,0,0,0,1,0,0,1,0,0,1,0,0,0,0
°³±¸¸®°øÁÖ,3È­,3,85701,9.92,488,187,36,0,5.694216,2.182005,30.55555556,0,0,0,1,0,0,1,0,0,1,0,0,0,0
°³±¸¸®°øÁÖ,4È­,4,70392,9.84,417,158,43,0,5.923969,2.244573,34.88372093,0,0,0,1,0,0,1,0,0,1,0,0,0,0
°³±¸¸®°øÁÖ,5È­,5,57326,9.81,391,151,32,0,6.82064,2.634058,28.125,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"¿ë»ç°©,¸¶¿ÕÀ»",1,1,182268,9.83,609,427,58,0,3.341234,2.342704,27.5862069,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"¿ë»ç°©,¸¶¿ÕÀ»",2,2,136960,9.96,487,314,25,0,3.555783,2.29264,20,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"¿ë»ç°©,¸¶¿ÕÀ»",3,3,121495,9.94,449,294,21,0,3.695625,2.419853,28.57142857,4.761904762,0,0,1,0,1,1,0,0,0,0,0,0,0
"¿ë»ç°©,¸¶¿ÕÀ»",4,4,110620,9.94,441,288,18,0,3.986621,2.603508,33.33333333,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"¿ë»ç°©,¸¶¿ÕÀ»",5,5,108576,9.9,431,287,21,0,3.96957,2.64331,33.33333333,0,0,0,1,0,1,1,0,0,0,0,0,0,0
½ÅÀÇ Å¾,01F - Headon's floor,1,220594,9.66,1249,359,739,0,5.661985,1.627424,37.48308525,0.270635995,0,0,1,0,0,0,0,0,0,0,0,0,0
½ÅÀÇ Å¾,01F - Headon's floor (2),2,136286,9.68,838,191,187,0,6.148834,1.401465,22.45989305,1.069518717,0,0,1,0,0,0,0,0,0,0,0,0,0
½ÅÀÇ Å¾,01F - Headon's floor (3),3,86196,9.67,816,118,161,0,9.466797,1.368973,29.8136646,0,0,0,1,0,0,0,0,0,0,0,0,0,0
½ÅÀÇ Å¾,01F - Headon's floor (4),4,55214,9.67,708,88,118,0,12.822835,1.593799,28.81355932,0,0,0,1,0,0,0,0,0,0,0,0,0,0
½ÅÀÇ Å¾,01F - Headon's floor (5),5,40380,9.59,738,77,159,0,18.276374,1.906885,27.67295597,1.257861635,0,0,1,0,0,0,0,0,0,0,0,0,0
Æ´,ÇÁ·Ñ·Î±×,1,234962,9.66,1091,850,92,0,4.643304,3.617606,32.60869565,1.086956522,0,1,0,0,0,1,0,0,0,0,1,0,0
Æ´,Æ´,2,260793,9.81,1231,956,94,0,4.720219,3.665743,25.53191489,1.063829787,0,1,0,0,0,1,0,0,0,0,1,0,0
Æ´,½ÅÀÇ ÇÑ¹æ¿ï #1,3,200232,9.86,943,660,75,0,4.709537,3.296176,34.66666667,0,0,1,0,0,0,1,0,0,0,0,1,0,0
Æ´,½ÅÀÇ ÇÑ¹æ¿ï #2,4,150006,9.9,843,578,36,0,5.619775,3.853179,16.66666667,2.777777778,0,1,0,0,0,1,0,0,0,0,1,0,0
Æ´,½ÅÀÇ ÇÑ¹æ¿ï #3,5,137337,9.9,804,513,37,0,5.854213,3.735337,27.02702703,0,0,1,0,0,0,1,0,0,0,0,1,0,0
Á¦Ä«y Á¦Ä«Å÷,¿¬Àç°øÁö¸¸È­,1,60692,9.6,222,84,154,0,3.657813,1.384037,23.37662338,0.649350649,0,1,0,1,1,0,0,0,0,0,0,0,0
¿·Áý¿¡ ½ÅÀÌ»ê´Ù,Á¦1È­,1,133995,9.58,522,220,69,0,3.895668,1.641852,42.02898551,7.246376812,0,0,1,0,0,0,0,1,1,0,0,0,0
¿·Áý¿¡ ½ÅÀÌ»ê´Ù,Á¦2È­,2,102621,9.63,443,202,43,0,4.316855,1.968408,51.1627907,0,0,0,1,0,0,0,0,1,1,0,0,0,0
¿·Áý¿¡ ½ÅÀÌ»ê´Ù,Á¦3È­,3,95486,9.67,379,175,40,0,3.969168,1.832729,32.5,0,0,0,1,0,0,0,0,1,1,0,0,0,0
¿·Áý¿¡ ½ÅÀÌ»ê´Ù,Á¦4È­,4,83898,9.78,324,155,41,0,3.861832,1.847481,43.90243902,2.43902439,0,0,1,0,0,0,0,1,1,0,0,0,0
¿·Áý¿¡ ½ÅÀÌ»ê´Ù,Á¦5È­,5,79785,9.76,307,152,49,0,3.847841,1.90512,32.65306122,6.12244898,0,0,1,0,0,0,0,1,1,0,0,0,0
¿À½Ê°ú ¿À½ÊÀÇ ¼¼°è,°øÁö,1,60483,9.46,494,727,312,0,8.167584,12.019906,29.48717949,1.282051282,0,0,1,0,0,1,0,0,1,0,0,0,0
ºÓ°Ô ¹°µé È«,1È­,1,144544,9.92,690,400,102,0,4.773633,2.767323,32.35294118,0.980392157,0,0,1,0,0,0,0,0,1,0,0,1,0
ºÓ°Ô ¹°µé È«,2È­,2,100685,9.8,544,283,39,0,5.40299,2.810746,17.94871795,2.564102564,0,0,1,0,0,0,0,0,1,0,0,1,0
ºÓ°Ô ¹°µé È«,3È­,3,84028,9.88,474,271,27,0,5.640977,3.225115,44.44444444,11.11111111,0,0,1,0,0,0,0,0,1,0,0,1,0
ºÓ°Ô ¹°µé È«,4È­,4,78113,9.89,513,255,25,0,6.567409,3.264501,40,0,0,0,1,0,0,0,0,0,1,0,0,1,0
ºÓ°Ô ¹°µé È«,5È­,5,71038,9.91,505,244,18,0,7.108871,3.434781,55.55555556,0,0,0,1,0,0,0,0,0,1,0,0,1,0
È£±¸¿Í ½Î°¡Áö,00È­,1,198668,9.84,731,309,57,0,3.679506,1.555359,21.05263158,1.754385965,0,0,1,0,0,1,0,1,0,0,0,0,0
È£±¸¿Í ½Î°¡Áö,01È­,2,135456,9.84,664,290,29,0,4.901961,2.140917,13.79310345,0,0,0,1,0,0,1,0,1,0,0,0,0,0
È£±¸¿Í ½Î°¡Áö,02È­,3,104789,9.86,629,262,44,0,6.002538,2.500262,29.54545455,0,0,0,1,0,0,1,0,1,0,0,0,0,0
È£±¸¿Í ½Î°¡Áö,03È­,4,90123,9.88,584,250,38,0,6.480033,2.773987,31.57894737,0,0,0,1,0,0,1,0,1,0,0,0,0,0
È£±¸¿Í ½Î°¡Áö,04È­,5,86519,9.93,611,253,32,0,7.062033,2.924213,43.75,0,0,0,1,0,0,1,0,1,0,0,0,0,0
°¡Á·°°ÀºÈ¸»ç,ÇÁ·Ñ·Î±×,1,112783,9.92,523,286,32,0,4.637224,2.535843,50,0,0,0,1,1,0,0,0,1,0,0,0,0,0
°¡Á·°°ÀºÈ¸»ç,½ÃÁð1) 1È­. ¸éÁ¢,2,112768,9.83,494,263,24,0,4.380675,2.332222,62.5,0,0,0,1,1,0,0,0,1,0,0,0,0,0
°¡Á·°°ÀºÈ¸»ç,½ÃÁð1) 2È­. È¯¿µÈ¸,3,99010,9.81,429,229,28,0,4.332896,2.312898,32.14285714,0,0,0,1,1,0,0,0,1,0,0,0,0,0
°¡Á·°°ÀºÈ¸»ç,½ÃÁð1) 3È­. NO ¾ß±ÙÀÇ ¹ýÄ¢!,4,92011,9.81,400,208,31,0,4.347306,2.260599,32.25806452,3.225806452,0,0,1,1,0,0,0,1,0,0,0,0,0
°¡Á·°°ÀºÈ¸»ç,½ÃÁð1) 4È­. »çÀå´ÔÀº °ÔÀÓ Áßµ¶!,5,87493,9.83,396,202,19,0,4.526076,2.308756,26.31578947,0,0,0,1,1,0,0,0,1,0,0,0,0,0
³²ÀÇ »ç¶û ÀÌ¾ß±â,1,1,130589,9.67,1305,1386,173,0,9.993185,10.613451,42.77456647,1.156069364,0,0,1,0,0,0,0,1,1,0,0,0,0
³²ÀÇ »ç¶û ÀÌ¾ß±â,2,2,82807,9.72,1074,1133,55,0,12.969918,13.682418,45.45454545,0,0,0,1,0,0,0,0,1,1,0,0,0,0
³²ÀÇ »ç¶û ÀÌ¾ß±â,3,3,72240,9.79,1039,1090,84,0,14.382614,15.088594,38.0952381,0,0,0,1,0,0,0,0,1,1,0,0,0,0
³²ÀÇ »ç¶û ÀÌ¾ß±â,4,4,70022,9.85,989,1096,75,0,14.124132,15.652224,53.33333333,1.333333333,0,0,1,0,0,0,0,1,1,0,0,0,0
³²ÀÇ »ç¶û ÀÌ¾ß±â,º£µµ°¨»çÀÎ»ç,5,68097,9.88,926,1116,145,0,13.59825,16.388387,57.93103448,0.689655172,0,0,1,0,0,0,0,1,1,0,0,0,0
¿¢½ºÅÙ,1È­ - Àú³ðÀÌ ±¹°¡´ëÇ¥ ÈÄº¸¶ó°í?,1,117184,9.74,453,341,51,0,3.865715,2.909954,33.33333333,5.882352941,0,0,1,0,0,0,0,1,0,0,0,0,1
¿¢½ºÅÙ,2È­ - ±× ³à¼®°ú ³­ °°Àº ¹Ý! µÞÀÚ¸®!,2,78901,9.75,357,254,26,0,4.524657,3.219224,30.76923077,0,0,0,1,0,0,0,0,1,0,0,0,0,1
¿¢½ºÅÙ,3È­ - ±×³É ´ç°Ü,3,74747,9.76,370,255,28,0,4.950031,3.411508,50,0,0,0,1,0,0,0,0,1,0,0,0,0,1
¿¢½ºÅÙ,4È­ - ½ÂºÎ¸¦ º¸ÀÚ,4,74675,9.69,387,246,19,0,5.182457,3.294275,36.84210526,0,0,0,1,0,0,0,0,1,0,0,0,0,1
¿¢½ºÅÙ,5È­ - Èï¹Ì·ÓÁö ¾Ê¾Æ?,5,71360,9.74,364,258,25,0,5.100897,3.615471,32,4,0,0,1,0,0,0,0,1,0,0,0,0,1
±×·¡ÀÏ±â,ÇÁ·Ñ·Î±×,1,114373,9.91,1531,1045,139,0,13.386026,9.136772,56.83453237,0,1,0,0,1,0,0,0,0,0,0,0,0,0
±×·¡ÀÏ±â,1È­ °Å·èÇÑ Ãë¹Ì,2,110077,9.89,1341,745,79,0,12.182381,6.76799,54.43037975,0,1,0,0,1,0,0,0,0,0,0,0,0,0
±×·¡ÀÏ±â,2È­ Áßµ¶ÀÌ ¹«¼­¿ö,3,80868,9.9,1091,594,46,0,13.491121,7.345303,36.95652174,0,1,0,0,1,0,0,0,0,0,0,0,0,0
±×·¡ÀÏ±â,"3È­ ½Ä¿å, ±×¸®°í ³ª",4,74882,9.88,1044,636,52,0,13.941935,8.493363,32.69230769,0,1,0,0,1,0,0,0,0,0,0,0,0,0
±×·¡ÀÏ±â,4È­ ¾ö¸¶,5,64481,9.9,1189,823,72,0,18.43954,12.76345,37.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0
½ºÅ¸ÀÇ ÇÐ±³»ýÈ°,ÇÁ·Ñ·Î±×,1,83644,9.66,387,493,31,0,4.626751,5.894027,45.16129032,0,0,0,1,0,0,0,0,1,1,0,0,0,0
½ºÅ¸ÀÇ ÇÐ±³»ýÈ°,1È­,2,88993,9.68,342,493,23,0,3.842999,5.539762,26.08695652,0,0,0,1,0,0,0,0,1,1,0,0,0,0
½ºÅ¸ÀÇ ÇÐ±³»ýÈ°,2È­,3,74071,9.72,343,433,27,0,4.630692,5.845743,33.33333333,0,0,0,1,0,0,0,0,1,1,0,0,0,0
½ºÅ¸ÀÇ ÇÐ±³»ýÈ°,3È­,4,65465,9.82,321,411,45,0,4.903383,6.278164,11.11111111,0,0,0,1,0,0,0,0,1,1,0,0,0,0
½ºÅ¸ÀÇ ÇÐ±³»ýÈ°,4È­,5,62000,9.73,274,387,44,0,4.419355,6.241935,25,4.545454545,0,0,1,0,0,0,0,1,1,0,0,0,0
"4¿ù,º¢²É ¿ì¸®µé",ÇÁ·Ñ·Î±×.,1,157101,9.88,542,197,19,0,3.45001,1.25397,42.10526316,0,0,0,1,0,0,0,0,0,1,1,0,0,0
"4¿ù,º¢²É ¿ì¸®µé",1È­.½ÃÀÛ,2,176865,9.86,604,255,27,0,3.415034,1.441778,44.44444444,0,0,0,1,0,0,0,0,0,1,1,0,0,0
"4¿ù,º¢²É ¿ì¸®µé",2È­.¸¶À½ÀÌ,3,146733,9.87,556,233,27,0,3.789195,1.587918,59.25925926,0,0,0,1,0,0,0,0,0,1,1,0,0,0
"4¿ù,º¢²É ¿ì¸®µé",3.´ÙÁü,4,127305,9.9,547,226,20,0,4.296768,1.775264,25,0,0,0,1,0,0,0,0,0,1,1,0,0,0
"4¿ù,º¢²É ¿ì¸®µé",4.Áú¹®,5,118406,9.87,536,230,30,0,4.526798,1.942469,30,0,0,0,1,0,0,0,0,0,1,1,0,0,0
´õºí·¢LABEL,¸¶Áö¸·°øÁö,1,59838,9.6,298,106,106,0,4.980113,1.77145,44.33962264,0,0,0,1,0,0,0,1,1,0,0,0,0,0
½Å º°ÁÖºÎÀü,¿¹°í,1,87662,9.85,369,254,23,0,4.20935,2.897493,39.13043478,0,0,0,1,0,0,0,0,1,1,0,0,0,0
½Å º°ÁÖºÎÀü,1È­,2,97055,9.88,423,293,25,0,4.358354,3.018907,28,0,0,0,1,0,0,0,0,1,1,0,0,0,0
½Å º°ÁÖºÎÀü,2È­,3,74994,9.91,405,268,21,0,5.400432,3.573619,19.04761905,0,0,0,1,0,0,0,0,1,1,0,0,0,0
½Å º°ÁÖºÎÀü,3È­,4,70840,9.91,387,284,20,0,5.463015,4.009034,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0
½Å º°ÁÖºÎÀü,4È­,5,65243,9.92,333,258,25,0,5.103996,3.954447,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Cafe OK,¿¬Àç Áß´Ü °øÁö,1,91254,9.87,1224,743,267,0,13.413111,8.142109,46.06741573,0.374531835,0,1,0,1,0,0,0,0,1,0,0,0,0
Cafe OK,Æ¯º°Æí,2,58852,9.88,819,537,125,0,13.916265,9.124584,41.6,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Cafe OK,Á¤½Ä¿¬Àç°øÁö,3,66528,9.88,536,130,90,0,8.056758,1.954064,46.66666667,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Cafe OK,cafe ok Ã¥ÀÌ ³ª¿Ô¾î¿ä!,4,18917,9.82,198,67,40,0,10.466776,3.541788,35,0,0,1,0,1,0,0,0,0,1,0,0,0,0
ºÀºÀ¹Ì¿¤ È«Â÷Å¬·´,ÇÁ·Ñ·Î±×,1,120265,9.84,2587,617,195,0,21.51083,5.130337,44.1025641,0,1,0,0,1,0,1,0,0,0,0,0,0,0
ºÀºÀ¹Ì¿¤ È«Â÷Å¬·´,1. ºÀ±¸¾¾ÀÇ ¾î´À³¯ ¹ã,2,107390,9.84,2531,561,173,0,23.568302,5.22395,27.74566474,1.734104046,1,0,0,1,0,1,0,0,0,0,0,0,0
ºÀºÀ¹Ì¿¤ È«Â÷Å¬·´,2. ¶æ¹ÛÀÇ ¼Õ´Ô,3,90800,9.86,2408,510,159,0,26.519824,5.61674,29.55974843,4.402515723,1,0,0,1,0,1,0,0,0,0,0,0,0
ºÀºÀ¹Ì¿¤ È«Â÷Å¬·´,3. ´Ù½Ã Ã£¾Æ¿Â ¼Õ´Ô,4,84819,9.85,2314,491,147,0,27.281623,5.788797,23.80952381,1.360544218,1,0,0,1,0,1,0,0,0,0,0,0,0
ºÀºÀ¹Ì¿¤ È«Â÷Å¬·´,4. ¹Ì¿¤,5,76967,9.87,2311,481,160,0,30.025855,6.249432,22.5,0.625,1,0,0,1,0,1,0,0,0,0,0,0,0
^-^ (Ä³·µÇÏÀÌÇÂÄ³·µ),Æ÷ÅÙ¾÷ °øÁö,1,61790,9.62,364,346,84,0,5.890921,5.599612,33.33333333,1.19047619,0,0,1,0,0,0,0,1,1,0,0,0,0
^-^ (Ä³·µÇÏÀÌÇÂÄ³·µ),1È­,2,97048,9.51,540,724,62,0,5.564257,7.460226,25.80645161,0,0,0,1,0,0,0,0,1,1,0,0,0,0
^-^ (Ä³·µÇÏÀÌÇÂÄ³·µ),2È­,3,63970,9.38,458,537,69,0,7.159606,8.39456,10.14492754,5.797101449,0,0,1,0,0,0,0,1,1,0,0,0,0
^-^ (Ä³·µÇÏÀÌÇÂÄ³·µ),3È­,4,47687,8.74,463,425,88,0,9.709145,8.912282,10.22727273,3.409090909,0,0,1,0,0,0,0,1,1,0,0,0,0
^-^ (Ä³·µÇÏÀÌÇÂÄ³·µ),4È­,5,41535,9.08,516,384,97,0,12.423257,9.245215,14.43298969,2.06185567,0,0,1,0,0,0,0,1,1,0,0,0,0
ÀúÁÖ¿Í º°°¡·ç,1.ÀÌ»óÇÑ »ç¶÷,1,171669,9.62,782,982,52,0,4.555278,5.720311,38.46153846,0,0,0,1,0,0,1,0,0,1,0,0,0,0
ÀúÁÖ¿Í º°°¡·ç,2.º°°¡·ç,2,141295,9.72,728,901,39,0,5.152341,6.37673,10.25641026,2.564102564,0,0,1,0,0,1,0,0,1,0,0,0,0
ÀúÁÖ¿Í º°°¡·ç,3.ÀúÁÖÄ«Æä,3,131993,9.73,701,876,26,0,5.310888,6.636716,15.38461538,3.846153846,0,0,1,0,0,1,0,0,1,0,0,0,0
ÀúÁÖ¿Í º°°¡·ç,4-1.¾Ë¹Ù,4,122336,9.71,653,814,36,0,5.337758,6.653806,22.22222222,0,0,0,1,0,0,1,0,0,1,0,0,0,0
ÀúÁÖ¿Í º°°¡·ç,4-2.¾Ë¹Ù(2),5,113189,9.71,603,755,22,0,5.327373,6.670259,40.90909091,0,0,0,1,0,0,1,0,0,1,0,0,0,0
¾²·¹±â ¼ºÀÇ ¼Ò³à,1È­,1,165074,9.84,1780,2039,304,0,10.783043,12.352036,38.15789474,0.657894737,0,0,1,0,0,1,1,0,0,0,0,0,0
¾²·¹±â ¼ºÀÇ ¼Ò³à,2È­,2,80789,9.88,1185,1370,91,0,14.667838,16.957754,28.57142857,1.098901099,0,0,1,0,0,1,1,0,0,0,0,0,0
